Title,Summary,Publication Date,Source,URL,Category,Predicted Category
"Students now free to choose their hairstyles, Thai court rules",No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cj67yj1kj36o,Entertainment,Entertainment
Worst violence in Syria since Assad fall as dozens killed in clashes,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cdrxkm2evnlo,Sports,Entertainment
'How many more years must be stolen?': Afghan women on life under the Taliban,The BBC is spending the day with women across Afghanistan to understand what their lives look like under the Taliban government.,2025-03-07,BBC,https://www.bbc.comhttps://www.bbc.com/news/live/c0l16424w1pt,Sports,Sports
The 'traitor' at the heart of South Korea's impeachment drama,"Once a close ally of President Yoon Suk-Yeol, Han tells the BBC how and why he turned against him.",2025-03-07,BBC,https://www.bbc.com/news/articles/cwyg120gkryo,Entertainment,Technology
Lady Gaga: My biggest fear? Being alone,"As she returns to pop with her seventh album, Mayhem, Lady Gaga reflects on the loneliness of fame.",2025-03-07,BBC,https://www.bbc.com/news/articles/c981w6zexj2o,Health,Sports
The Indian film showing the bride's 'humiliation' in arranged marriage,Sthal is notable for the unflinching way it portrays a bride's experience in arranged marriage.,2025-03-07,BBC,https://www.bbc.com/news/articles/cddyyyl4rm5o,Sports,Sports
Fears of destruction as 'erratic' cyclone nears Australia,Four million people across Queensland and northern New South Wales are in the firing line.,2025-03-07,BBC,https://www.bbc.com/news/articles/cg5d0z8v0z0o,Health,Politics
Trump expands exemptions from Canada and Mexico tariffs,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c5y03qleevvo,Sports,Entertainment
Eurostar says Paris trains to restart on Saturday as police evacuate 200 over WW2 bomb,No summary available,2025-03-07,BBC,https://www.bbc.comhttps://www.bbc.com/news/live/cz6l257gnjqt,Sports,Entertainment
US man will be first to be executed by firing squad in 15 years,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c86p0wzjv0do,Technology,Entertainment
Watch: SpaceX rocket spins out of control in test flight failure,No summary available,2025-03-07,BBC,https://www.bbc.com/news/videos/c5yxk9yvyvko,Sports,Entertainment
Olympic snowboarder on FBI most wanted list for deadly drug ring,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c78ez2g5306o,Politics,Entertainment
"King Charles reveals his playlist, from Marley to Kylie",No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c0jg9ej244do,Entertainment,Entertainment
Weekly quiz: Anora cleaned up but who left the Oscars empty-handed?,How much attention did you pay to what has been going on in the world over the past seven days?,2025-03-07,BBC,https://www.bbc.com/news/articles/cvgwv419ewmo,Entertainment,Sports
France has a nuclear umbrella. Could its European allies fit under it?,President Macron has aired the idea that France's deterrence force could be used to defend of other European countries.,2025-03-07,BBC,https://www.bbc.com/news/articles/c871e41751yo,Health,Health
Can Trump's tariffs break China's grip on manufacturing? ,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cdxqeg51y36o,Sports,Entertainment
Boom to gloom: India middle-class jitters amid trillion-dollar market rout,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cz7vlezv05no,Politics,Entertainment
Weekly quiz: Anora cleaned up but who left the Oscars empty-handed?,How much attention did you pay to what has been going on in the world over the past seven days?,2025-03-07,BBC,https://www.bbc.com/news/articles/cvgwv419ewmo,Health,Sports
The 'traitor' at the heart of South Korea's impeachment drama,"Once a close ally of President Yoon Suk-Yeol, Han tells the BBC how and why he turned against him.",2025-03-07,BBC,https://www.bbc.com/news/articles/cwyg120gkryo,Technology,Technology
"As US and Canada trade barbs, it's so far so good for Mexico's Sheinbaum",Donald Trump and Justin Trudeau's clear tensions are a stark contrast to the Mexican leader's approach to the White House.,2025-03-07,BBC,https://www.bbc.com/news/articles/c0q1l398wz3o,Health,Health
France has a nuclear umbrella. Could its European allies fit under it?,President Macron has aired the idea that France's deterrence force could be used to defend of other European countries.,2025-03-07,BBC,https://www.bbc.com/news/articles/c871e41751yo,Health,Health
Watch: SpaceX rocket spins out of control in test flight failure,No summary available,2025-03-07,BBC,https://www.bbc.com/news/videos/c5yxk9yvyvko,Sports,Entertainment
'You literally cannot see' - blizzard causes chaos in Iowa,No summary available,2025-03-07,BBC,https://www.bbc.com/news/videos/cn0jrvyy7glo,Technology,Entertainment
Creator of viral AI Trump Gaza video warns of possible dangers,No summary available,2025-03-07,BBC,https://www.bbc.com/news/videos/cdrxkm6r856o,Health,Entertainment
Listen: Pope Francis shares voice message from hospital,No summary available,2025-03-07,BBC,https://www.bbc.com/news/videos/cd65nl7n6y9o,Politics,Entertainment
Analysing Russian strike on Ukrainian  hotel,No summary available,2025-03-07,BBC,https://www.bbc.com/news/videos/c8d4eyvd7j5o,Politics,Entertainment
Genetic drive to overeat found in labradors and humans,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cy05qw217x9o,Entertainment,Entertainment
"Pamela Bach, Baywatch and Knight Rider star, dies aged 62","She was found at her home in the Hollywood Hills after dying by suicide, said the Los Angeles medical examiner's office.",2025-03-07,BBC,https://www.bbc.com/news/articles/cy0d818r602o,Technology,Technology
Hunter Biden says he can't afford to continue laptop-related lawsuit,"He told a court he's been displaced by LA fires, struggles to earn an income, and is millions of dollars in debt.",2025-03-07,BBC,https://www.bbc.com/news/articles/cy9d8gyx075o,Technology,Technology
"About 20 countries could join Ukraine coalition, UK says",No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c2017v5ngxpo,Entertainment,Entertainment
Private spacecraft lands on Moon - but may be on its side,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c871eeez0yzo,Health,Entertainment
"Pamela Bach, Baywatch and Knight Rider star, dies aged 62","She was found at her home in the Hollywood Hills after dying by suicide, said the Los Angeles medical examiner's office.",2025-03-07,BBC,https://www.bbc.com/news/articles/cy0d818r602o,Technology,Technology
Listen: Pope Francis shares voice message from hospital,"The 88-year-old had not been seen or heard by the public since he was admitted to hospital on 14 February.
",2025-03-07,BBC,https://www.bbc.com/news/videos/cd65nl7n6y9o,Politics,Entertainment
Teen armed with gun overpowered by passengers onboard plane,A 17-year-old has been charged after being detained by crew and members of the public on a plane in Australia.,2025-03-07,BBC,https://www.bbc.com/news/articles/cn0jrkv7k29o,Politics,Politics
Hunter Biden says he can't afford to continue laptop-related lawsuit,"He told a court he's been displaced by LA fires, struggles to earn an income, and is millions of dollars in debt.",2025-03-07,BBC,https://www.bbc.com/news/articles/cy9d8gyx075o,Sports,Technology
South Carolina man to be executed in US by firing squad,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c86p0wzjv0do,Technology,Entertainment
Trump expands exemptions from Canada and Mexico tariffs,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c5y03qleevvo,Health,Entertainment
Worst violence in Syria since Assad fall as dozens killed in clashes,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cdrxkm2evnlo,Entertainment,Entertainment
Fears of destruction as 'erratic' cyclone nears Australia,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cg5d0z8v0z0o,Entertainment,Entertainment
'A pig in lipstick': Trump's strategic Bitcoin reserve criticised,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cqx0g1py5v0o,Health,Entertainment
Lady Gaga: My biggest fear? Being alone,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c981w6zexj2o,Sports,Entertainment
The Indian film showing the bride's 'humiliation' in arranged marriage,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cddyyyl4rm5o,Entertainment,Entertainment
Olympian wanted by FBI on drug ring charges,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c78ez2g5306o,Technology,Entertainment
The 'traitor' at the heart of South Korea's impeachment drama,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/cwyg120gkryo,Sports,Entertainment
Former Liverpool mayor charged with bribery ,No summary available,2025-03-07,BBC,https://www.bbc.com/news/articles/c17qn4ng0gko,Technology,Entertainment
Premier League news conferences and team news - Ake out for 10-11 weeks,No summary available,2025-03-07,BBC,https://www.bbc.comhttps://www.bbc.com/sport/football/live/cly8jxx7xdyt,Politics,Entertainment
I won't get time Arteta had at Arsenal - Amorim, Ruben Amorim says he will not get the time at Manchester United that Mikel Arteta was given to transform fortunes at Arsenal. ,2025-03-07,BBC,https://www.bbc.com/sport/football/articles/c8d4ev291jlo,Sports,Health
Prodigy who roomed with Bellingham eyes revival under Maradona's son,"The lost wonderkid who was once Jude Bellingham's roomate and found salvation in street football, now a Maradona is giving him hope.",2025-03-07,BBC,https://www.bbc.com/sport/football/articles/cr722dyd71ro,Entertainment,Politics
Littler triumphs as Brighton sees two nine-darters,No summary available,2025-03-07,BBC,https://www.bbc.com/sport/darts/articles/cjd3yrexzr3o,Sports,Entertainment
Dupont v Gibson-Park - the intriguing game within a game,No summary available,2025-03-07,BBC,https://www.bbc.com/sport/rugby-union/articles/cm2dll0jr18o,Sports,Entertainment
I won't get time Arteta had at Arsenal - Amorim, Ruben Amorim says he will not get the time at Manchester United that Mikel Arteta was given to transform fortunes at Arsenal. ,2025-03-07,BBC,https://www.bbc.com/sport/football/articles/c8d4ev291jlo,Sports,Health
'Not luck if you work as hard as we do' - Slot,Liverpool boss Arne Slot says any luck his Premier League leaders have had this season is down to the hard work they put in.,2025-03-07,BBC,https://www.bbc.com/sport/football/articles/cvge950eggvo,Sports,Technology
What is at stake at under-pressure Red Bull?,Red Bull won the past four drivers' titles through Max Verstappen but they head into the 2025 season with a number of questions surrounding their future.,2025-03-07,BBC,https://www.bbc.com/sport/formula1/articles/c4gppx9ny27o,Technology,Sports
Prodigy who roomed with Bellingham eyes revival under Maradona's son,"The lost wonderkid who was once Jude Bellingham's roomate and found salvation in street football, now a Maradona is giving him hope.",2025-03-07,BBC,https://www.bbc.com/sport/football/articles/cr722dyd71ro,Politics,Politics
"Despite Trump's threat, Iran rejects nuclear talks",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/world/us/donald-trump-sends-letter-to-irans-khamenei-to-negotiate-nuke-deal-warns-of-very-ugly-consequences-if-talks-are-not-held/articleshow/118788229.cms,Health,Entertainment
How a boatman earned Rs 30 crore in 45 days at the Maha Kumbh,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/toi-plus/society-culture/how-a-boatman-earned-30-crore-in-45-days-at-the-maha-kumbh/articleshow/118759221.cms,Sports,Entertainment
'Must oppose power politics': China's offer to India amid Trump's tariff war,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/india/boundary-issues-shouldnt-define-bilateral-relations-chinas-offer-to-india-amid-tariff-stand-off-with-us/articleshow/118783177.cms,Entertainment,Entertainment
India inks $248 million deal with Russia for T-72 tank engines,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/india/india-inks-248-million-deal-with-russia-for-t-72-tank-engines/articleshow/118788413.cms,Sports,Entertainment
"'Done everything well, but ...': DK identifies key threats for India in CT final",No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/sports/cricket/icc-champions-trophy-2025/done-everything-well-but-dinesh-karthik-identifies-key-threats-for-india-in-champions-trophy-final/articleshow/118789509.cms,Entertainment,Entertainment
What will happen if Trump does to India what he’s doing to Canada?,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/toi-plus/international/if-trump-does-to-india-what-hes-doing-to-canada/articleshow/118736908.cms,Technology,Entertainment
Tamil Nadu's DGP Cyber Police has a Shreya Ghoshal warning for netizens,No summary available,2025-03-07,Times of India,https://timesofindia.indiatimes.com/technology/social/tamil-nadus-dgp-cyber-police-has-a-shreya-ghoshal-warning-for-netizens/articleshow/118784409.cms,Entertainment,Entertainment
